Time,gENSAE.delta,gENSAE.PELEC,gENSAE.PMECH,gENSAE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.398333, 34.4037, 0.4, 0.4, 1.45356e-09, 1, 0.991993, 1, 0.995984
0.403333, 34.4037, 0.4, 0.4, 1.47097e-09, 1, 0.991993, 1, 0.995984
0.408333, 34.4037, 0.4, 0.4, 1.48837e-09, 1, 0.991993, 1, 0.995984
0.413333, 34.4037, 0.4, 0.4, 1.50578e-09, 1, 0.991993, 1, 0.995984
0.418333, 34.4037, 0.4, 0.4, 1.52319e-09, 1, 0.991993, 1, 0.995984
0.423333, 34.4037, 0.4, 0.4, 1.5406e-09, 1, 0.991993, 1, 0.995984
0.428333, 34.4037, 0.4, 0.4, 1.55801e-09, 1, 0.991993, 1, 0.995984
0.433333, 34.4037, 0.4, 0.4, 1.57541e-09, 1, 0.991993, 1, 0.995984
0.438333, 34.4037, 0.4, 0.4, 1.59282e-09, 1, 0.991993, 1, 0.995984
0.443333, 34.4037, 0.4, 0.4, 1.61023e-09, 1, 0.991993, 1, 0.995984
0.448333, 34.4037, 0.4, 0.4, 1.62764e-09, 1, 0.991993, 1, 0.995984
0.453333, 34.4037, 0.4, 0.4, 1.64504e-09, 1, 0.991993, 1, 0.995984
0.453333, 34.4037, 0.4, 0.4, 1.64504e-09, 1, 0.991993, 1, 0.995984
0.453383, 34.4037, 0.4, 0.4, 1.6366e-09, 1, 0.991993, 1, 0.995984
0.453433, 34.4037, 0.4, 0.4, 1.63678e-09, 1, 0.991993, 1, 0.995984
0.453483, 34.4037, 0.4, 0.4, 1.63695e-09, 1, 0.991993, 1, 0.995984
0.453533, 34.4037, 0.4, 0.4, 1.63712e-09, 1, 0.991993, 1, 0.995984
0.453583, 34.4037, 0.4, 0.4, 1.6373e-09, 1, 0.991993, 1, 0.995984
0.453633, 34.4037, 0.4, 0.4, 1.63747e-09, 1, 0.991993, 1, 0.995984
0.453683, 34.4037, 0.4, 0.4, 1.63765e-09, 1, 0.991993, 1, 0.995984
0.453733, 34.4037, 0.4, 0.4, 1.63782e-09, 1, 0.991993, 1, 0.995984
0.453783, 34.4037, 0.4, 0.4, 1.63799e-09, 1, 0.991993, 1, 0.995984
0.453833, 34.4037, 0.4, 0.4, 1.63817e-09, 1, 0.991993, 1, 0.995984
0.453883, 34.4037, 0.4, 0.4, 1.63834e-09, 1, 0.991993, 1, 0.995984
0.453933, 34.4037, 0.4, 0.4, 1.63852e-09, 1, 0.991993, 1, 0.995984
0.453983, 34.4037, 0.4, 0.4, 1.63869e-09, 1, 0.991993, 1, 0.995984
0.454033, 34.4037, 0.4, 0.4, 1.63887e-09, 1, 0.991993, 1, 0.995984
0.454083, 34.4037, 0.4, 0.4, 1.63904e-09, 1, 0.991993, 1, 0.995984
0.454133, 34.4037, 0.4, 0.4, 1.63921e-09, 1, 0.991993, 1, 0.995984
0.454183, 34.4037, 0.4, 0.4, 1.63939e-09, 1, 0.991993, 1, 0.995984
0.454233, 34.4037, 0.4, 0.4, 1.63956e-09, 1, 0.991993, 1, 0.995984
0.454283, 34.4037, 0.4, 0.4, 1.63974e-09, 1, 0.991993, 1, 0.995984
0.454333, 34.4037, 0.4, 0.4, 1.63991e-09, 1, 0.991993, 1, 0.995984
0.454383, 34.4037, 0.4, 0.4, 1.64008e-09, 1, 0.991993, 1, 0.995984
0.454433, 34.4037, 0.4, 0.4, 1.64026e-09, 1, 0.991993, 1, 0.995984
0.454483, 34.4037, 0.4, 0.4, 1.64043e-09, 1, 0.991993, 1, 0.995984
0.454533, 34.4037, 0.4, 0.4, 1.64061e-09, 1, 0.991993, 1, 0.995984
0.454583, 34.4037, 0.4, 0.4, 1.64078e-09, 1, 0.991993, 1, 0.995984
0.454633, 34.4037, 0.4, 0.4, 1.64095e-09, 1, 0.991993, 1, 0.995984
0.454683, 34.4037, 0.4, 0.4, 1.64113e-09, 1, 0.991993, 1, 0.995984
0.454733, 34.4037, 0.4, 0.4, 1.6413e-09, 1, 0.991993, 1, 0.995984
0.454783, 34.4037, 0.4, 0.4, 1.64148e-09, 1, 0.991993, 1, 0.995984
0.454833, 34.4037, 0.4, 0.4, 1.64165e-09, 1, 0.991993, 1, 0.995984
0.454883, 34.4037, 0.4, 0.4, 1.64182e-09, 1, 0.991993, 1, 0.995984
0.454933, 34.4037, 0.4, 0.4, 1.642e-09, 1, 0.991993, 1, 0.995984
0.454983, 34.4037, 0.4, 0.4, 1.64217e-09, 1, 0.991993, 1, 0.995984
0.455033, 34.4037, 0.4, 0.4, 1.64235e-09, 1, 0.991993, 1, 0.995984
0.455083, 34.4037, 0.4, 0.4, 1.64252e-09, 1, 0.991993, 1, 0.995984
0.455133, 34.4037, 0.4, 0.4, 1.64269e-09, 1, 0.991993, 1, 0.995984
0.455183, 34.4037, 0.4, 0.4, 1.64287e-09, 1, 0.991993, 1, 0.995984
0.455233, 34.4037, 0.4, 0.4, 1.64304e-09, 1, 0.991993, 1, 0.995984
0.455283, 34.4037, 0.4, 0.4, 1.64322e-09, 1, 0.991993, 1, 0.995984
0.455333, 34.4037, 0.4, 0.4, 1.64339e-09, 1, 0.991993, 1, 0.995984
0.455383, 34.4037, 0.4, 0.4, 1.64357e-09, 1, 0.991993, 1, 0.995984
0.455433, 34.4037, 0.4, 0.4, 1.64374e-09, 1, 0.991993, 1, 0.995984
0.455483, 34.4037, 0.4, 0.4, 1.64391e-09, 1, 0.991993, 1, 0.995984
0.455533, 34.4037, 0.4, 0.4, 1.64409e-09, 1, 0.991993, 1, 0.995984
0.455583, 34.4037, 0.4, 0.4, 1.64426e-09, 1, 0.991993, 1, 0.995984
0.455633, 34.4037, 0.4, 0.4, 1.64444e-09, 1, 0.991993, 1, 0.995984
0.455683, 34.4037, 0.4, 0.4, 1.64461e-09, 1, 0.991993, 1, 0.995984
0.455733, 34.4037, 0.4, 0.4, 1.64478e-09, 1, 0.991993, 1, 0.995984
0.455783, 34.4037, 0.4, 0.4, 1.64496e-09, 1, 0.991993, 1, 0.995984
0.455833, 34.4037, 0.4, 0.4, 1.64513e-09, 1, 0.991993, 1, 0.995984
0.455883, 34.4037, 0.4, 0.4, 1.64531e-09, 1, 0.991993, 1, 0.995984
0.455933, 34.4037, 0.4, 0.4, 1.64548e-09, 1, 0.991993, 1, 0.995984
0.455983, 34.4037, 0.4, 0.4, 1.64565e-09, 1, 0.991993, 1, 0.995984
0.456033, 34.4037, 0.4, 0.4, 1.64583e-09, 1, 0.991993, 1, 0.995984
0.456084, 34.4037, 0.4, 0.4, 1.646e-09, 1, 0.991993, 1, 0.995984
0.456134, 34.4037, 0.4, 0.4, 1.64618e-09, 1, 0.991993, 1, 0.995984
0.456184, 34.4037, 0.4, 0.4, 1.64635e-09, 1, 0.991993, 1, 0.995984
0.456234, 34.4037, 0.4, 0.4, 1.64652e-09, 1, 0.991993, 1, 0.995984
0.456284, 34.4037, 0.4, 0.4, 1.6467e-09, 1, 0.991993, 1, 0.995984
0.456334, 34.4037, 0.4, 0.4, 1.64687e-09, 1, 0.991993, 1, 0.995984
0.456384, 34.4037, 0.4, 0.4, 1.64705e-09, 1, 0.991993, 1, 0.995984
0.456434, 34.4037, 0.4, 0.4, 1.64722e-09, 1, 0.991993, 1, 0.995984
0.456484, 34.4037, 0.4, 0.4, 1.6474e-09, 1, 0.991993, 1, 0.995984
0.456534, 34.4037, 0.4, 0.4, 1.64757e-09, 1, 0.991993, 1, 0.995984
0.456584, 34.4037, 0.4, 0.4, 1.64774e-09, 1, 0.991993, 1, 0.995984
0.456634, 34.4037, 0.4, 0.4, 1.64792e-09, 1, 0.991993, 1, 0.995984
0.456684, 34.4037, 0.4, 0.4, 1.64809e-09, 1, 0.991993, 1, 0.995984
0.456734, 34.4037, 0.4, 0.4, 1.64827e-09, 1, 0.991993, 1, 0.995984
0.456784, 34.4037, 0.4, 0.4, 1.64844e-09, 1, 0.991993, 1, 0.995984
0.456834, 34.4037, 0.4, 0.4, 1.64861e-09, 1, 0.991993, 1, 0.995984
0.456884, 34.4037, 0.4, 0.4, 1.64879e-09, 1, 0.991993, 1, 0.995984
0.456934, 34.4037, 0.4, 0.4, 1.64896e-09, 1, 0.991993, 1, 0.995984
0.456984, 34.4037, 0.4, 0.4, 1.64914e-09, 1, 0.991993, 1, 0.995984
0.457034, 34.4037, 0.4, 0.4, 1.64931e-09, 1, 0.991993, 1, 0.995984
0.457084, 34.4037, 0.4, 0.4, 1.64948e-09, 1, 0.991993, 1, 0.995984
0.457134, 34.4037, 0.4, 0.4, 1.64966e-09, 1, 0.991993, 1, 0.995984
0.457184, 34.4037, 0.4, 0.4, 1.64983e-09, 1, 0.991993, 1, 0.995984
0.457234, 34.4037, 0.4, 0.4, 1.65001e-09, 1, 0.991993, 1, 0.995984
0.457284, 34.4037, 0.4, 0.4, 1.65018e-09, 1, 0.991993, 1, 0.995984
0.457334, 34.4037, 0.4, 0.4, 1.65035e-09, 1, 0.991993, 1, 0.995984
0.457384, 34.4037, 0.4, 0.4, 1.65053e-09, 1, 0.991993, 1, 0.995984
0.457434, 34.4037, 0.4, 0.4, 1.6507e-09, 1, 0.991993, 1, 0.995984
0.457484, 34.4037, 0.4, 0.4, 1.65088e-09, 1, 0.991993, 1, 0.995984
0.457534, 34.4037, 0.4, 0.4, 1.65105e-09, 1, 0.991993, 1, 0.995984
0.457584, 34.4037, 0.4, 0.4, 1.65123e-09, 1, 0.991993, 1, 0.995984
0.457634, 34.4037, 0.4, 0.4, 1.6514e-09, 1, 0.991993, 1, 0.995984
0.457684, 34.4037, 0.4, 0.4, 1.65157e-09, 1, 0.991993, 1, 0.995984
0.457734, 34.4037, 0.4, 0.4, 1.65175e-09, 1, 0.991993, 1, 0.995984
0.457784, 34.4037, 0.4, 0.4, 1.65192e-09, 1, 0.991993, 1, 0.995984
0.457834, 34.4037, 0.4, 0.4, 1.6521e-09, 1, 0.991993, 1, 0.995984
0.457884, 34.4037, 0.4, 0.4, 1.65227e-09, 1, 0.991993, 1, 0.995984
0.457934, 34.4037, 0.4, 0.4, 1.65244e-09, 1, 0.991993, 1, 0.995984
0.457984, 34.4037, 0.4, 0.4, 1.65262e-09, 1, 0.991993, 1, 0.995984
0.458034, 34.4037, 0.4, 0.4, 1.65279e-09, 1, 0.991993, 1, 0.995984
0.458084, 34.4037, 0.4, 0.4, 1.65297e-09, 1, 0.991993, 1, 0.995984
0.458134, 34.4037, 0.4, 0.4, 1.65314e-09, 1, 0.991993, 1, 0.995984
0.458184, 34.4037, 0.4, 0.4, 1.65331e-09, 1, 0.991993, 1, 0.995984
0.458234, 34.4037, 0.4, 0.4, 1.65349e-09, 1, 0.991993, 1, 0.995984
0.458284, 34.4037, 0.4, 0.4, 1.65366e-09, 1, 0.991993, 1, 0.995984
0.458334, 34.4037, 0.4, 0.4, 1.65384e-09, 1, 0.991993, 1, 0.995984
0.458384, 34.4037, 0.4, 0.4, 1.65401e-09, 1, 0.991993, 1, 0.995984
0.458434, 34.4037, 0.4, 0.4, 1.65418e-09, 1, 0.991993, 1, 0.995984
0.458484, 34.4037, 0.4, 0.4, 1.65436e-09, 1, 0.991993, 1, 0.995984
0.458534, 34.4037, 0.4, 0.4, 1.65453e-09, 1, 0.991993, 1, 0.995984
0.458584, 34.4037, 0.4, 0.4, 1.65471e-09, 1, 0.991993, 1, 0.995984
0.458634, 34.4037, 0.4, 0.4, 1.65488e-09, 1, 0.991993, 1, 0.995984
0.458684, 34.4037, 0.4, 0.4, 1.65505e-09, 1, 0.991993, 1, 0.995984
0.458734, 34.4037, 0.4, 0.4, 1.65523e-09, 1, 0.991993, 1, 0.995984
0.458784, 34.4037, 0.4, 0.4, 1.6554e-09, 1, 0.991993, 1, 0.995984
0.458834, 34.4037, 0.4, 0.4, 1.65558e-09, 1, 0.991993, 1, 0.995984
0.458884, 34.4037, 0.4, 0.4, 1.65575e-09, 1, 0.991993, 1, 0.995984
0.458934, 34.4037, 0.4, 0.4, 1.65593e-09, 1, 0.991993, 1, 0.995984
0.458984, 34.4037, 0.4, 0.4, 1.6561e-09, 1, 0.991993, 1, 0.995984
0.459034, 34.4037, 0.4, 0.4, 1.65627e-09, 1, 0.991993, 1, 0.995984
0.459084, 34.4037, 0.4, 0.4, 1.65645e-09, 1, 0.991993, 1, 0.995984
0.459134, 34.4037, 0.4, 0.4, 1.65662e-09, 1, 0.991993, 1, 0.995984
0.459184, 34.4037, 0.4, 0.4, 1.6568e-09, 1, 0.991993, 1, 0.995984
0.459234, 34.4037, 0.4, 0.4, 1.65697e-09, 1, 0.991993, 1, 0.995984
0.459284, 34.4037, 0.4, 0.4, 1.65714e-09, 1, 0.991993, 1, 0.995984
0.459334, 34.4037, 0.4, 0.4, 1.65732e-09, 1, 0.991993, 1, 0.995984
0.459384, 34.4037, 0.4, 0.4, 1.65749e-09, 1, 0.991993, 1, 0.995984
0.459434, 34.4037, 0.4, 0.4, 1.65767e-09, 1, 0.991993, 1, 0.995984
0.459484, 34.4037, 0.4, 0.4, 1.65784e-09, 1, 0.991993, 1, 0.995984
0.459534, 34.4037, 0.4, 0.4, 1.65801e-09, 1, 0.991993, 1, 0.995984
0.459584, 34.4037, 0.4, 0.4, 1.65819e-09, 1, 0.991993, 1, 0.995984
0.459634, 34.4037, 0.4, 0.4, 1.65836e-09, 1, 0.991993, 1, 0.995984
0.459684, 34.4037, 0.4, 0.4, 1.65854e-09, 1, 0.991993, 1, 0.995984
0.459734, 34.4037, 0.4, 0.4, 1.65871e-09, 1, 0.991993, 1, 0.995984
0.459784, 34.4037, 0.4, 0.4, 1.65888e-09, 1, 0.991993, 1, 0.995984
0.459834, 34.4037, 0.4, 0.4, 1.65906e-09, 1, 0.991993, 1, 0.995984
0.459884, 34.4037, 0.4, 0.4, 1.65923e-09, 1, 0.991993, 1, 0.995984
0.459934, 34.4037, 0.4, 0.4, 1.65941e-09, 1, 0.991993, 1, 0.995984
0.459984, 34.4037, 0.4, 0.4, 1.65958e-09, 1, 0.991993, 1, 0.995984
0.460034, 34.4037, 0.4, 0.4, 1.65976e-09, 1, 0.991993, 1, 0.995984
0.460084, 34.4037, 0.4, 0.4, 1.65993e-09, 1, 0.991993, 1, 0.995984
0.460134, 34.4037, 0.4, 0.4, 1.6601e-09, 1, 0.991993, 1, 0.995984
0.460184, 34.4037, 0.4, 0.4, 1.66028e-09, 1, 0.991993, 1, 0.995984
0.460234, 34.4037, 0.4, 0.4, 1.66045e-09, 1, 0.991993, 1, 0.995984
0.460284, 34.4037, 0.4, 0.4, 1.66063e-09, 1, 0.991993, 1, 0.995984
0.460334, 34.4037, 0.4, 0.4, 1.6608e-09, 1, 0.991993, 1, 0.995984
0.460384, 34.4037, 0.4, 0.4, 1.66097e-09, 1, 0.991993, 1, 0.995984
0.460434, 34.4037, 0.4, 0.4, 1.66115e-09, 1, 0.991993, 1, 0.995984
0.460484, 34.4037, 0.4, 0.4, 1.66132e-09, 1, 0.991993, 1, 0.995984
0.460534, 34.4037, 0.4, 0.4, 1.6615e-09, 1, 0.991993, 1, 0.995984
0.460584, 34.4037, 0.4, 0.4, 1.66167e-09, 1, 0.991993, 1, 0.995984
0.460634, 34.4037, 0.4, 0.4, 1.66184e-09, 1, 0.991993, 1, 0.995984
0.460684, 34.4037, 0.4, 0.4, 1.66202e-09, 1, 0.991993, 1, 0.995984
0.460734, 34.4037, 0.4, 0.4, 1.66219e-09, 1, 0.991993, 1, 0.995984
0.460784, 34.4037, 0.4, 0.4, 1.66237e-09, 1, 0.991993, 1, 0.995984
0.460834, 34.4037, 0.4, 0.4, 1.66254e-09, 1, 0.991993, 1, 0.995984
0.460884, 34.4037, 0.4, 0.4, 1.66271e-09, 1, 0.991993, 1, 0.995984
0.460934, 34.4037, 0.4, 0.4, 1.66289e-09, 1, 0.991993, 1, 0.995984
0.460984, 34.4037, 0.4, 0.4, 1.66306e-09, 1, 0.991993, 1, 0.995984
0.461034, 34.4037, 0.4, 0.4, 1.66324e-09, 1, 0.991993, 1, 0.995984
0.461084, 34.4037, 0.4, 0.4, 1.66341e-09, 1, 0.991993, 1, 0.995984
0.461134, 34.4037, 0.4, 0.4, 1.66358e-09, 1, 0.991993, 1, 0.995984
0.461184, 34.4037, 0.4, 0.4, 1.66376e-09, 1, 0.991993, 1, 0.995984
0.461234, 34.4037, 0.4, 0.4, 1.66393e-09, 1, 0.991993, 1, 0.995984
0.461284, 34.4037, 0.4, 0.4, 1.66411e-09, 1, 0.991993, 1, 0.995984
0.461334, 34.4037, 0.4, 0.4, 1.66428e-09, 1, 0.991993, 1, 0.995984
0.461384, 34.4037, 0.4, 0.4, 1.66446e-09, 1, 0.991993, 1, 0.995984
0.461434, 34.4037, 0.4, 0.4, 1.66463e-09, 1, 0.991993, 1, 0.995984
0.461484, 34.4037, 0.4, 0.4, 1.6648e-09, 1, 0.991993, 1, 0.995984
0.461534, 34.4037, 0.4, 0.4, 1.66498e-09, 1, 0.991993, 1, 0.995984
0.461584, 34.4037, 0.4, 0.4, 1.66515e-09, 1, 0.991993, 1, 0.995984
0.461634, 34.4037, 0.4, 0.4, 1.66533e-09, 1, 0.991993, 1, 0.995984
0.461684, 34.4037, 0.4, 0.4, 1.6655e-09, 1, 0.991993, 1, 0.995984
0.461734, 34.4037, 0.4, 0.4, 1.66567e-09, 1, 0.991993, 1, 0.995984
0.461784, 34.4037, 0.4, 0.4, 1.66585e-09, 1, 0.991993, 1, 0.995984
0.461834, 34.4037, 0.4, 0.4, 1.66602e-09, 1, 0.991993, 1, 0.995984
0.461884, 34.4037, 0.4, 0.4, 1.6662e-09, 1, 0.991993, 1, 0.995984
0.461934, 34.4037, 0.4, 0.4, 1.66637e-09, 1, 0.991993, 1, 0.995984
0.461984, 34.4037, 0.4, 0.4, 1.66654e-09, 1, 0.991993, 1, 0.995984
0.462034, 34.4037, 0.4, 0.4, 1.66672e-09, 1, 0.991993, 1, 0.995984
0.462085, 34.4037, 0.4, 0.4, 1.66689e-09, 1, 0.991993, 1, 0.995984
0.462135, 34.4037, 0.4, 0.4, 1.66707e-09, 1, 0.991993, 1, 0.995984
0.462185, 34.4037, 0.4, 0.4, 1.66724e-09, 1, 0.991993, 1, 0.995984
0.462235, 34.4037, 0.4, 0.4, 1.66741e-09, 1, 0.991993, 1, 0.995984
0.462285, 34.4037, 0.4, 0.4, 1.66759e-09, 1, 0.991993, 1, 0.995984
0.462335, 34.4037, 0.4, 0.4, 1.66776e-09, 1, 0.991993, 1, 0.995984
0.462385, 34.4037, 0.4, 0.4, 1.66794e-09, 1, 0.991993, 1, 0.995984
0.462435, 34.4037, 0.4, 0.4, 1.66811e-09, 1, 0.991993, 1, 0.995984
0.462485, 34.4037, 0.4, 0.4, 1.66829e-09, 1, 0.991993, 1, 0.995984
0.462535, 34.4037, 0.4, 0.4, 1.66846e-09, 1, 0.991993, 1, 0.995984
0.462585, 34.4037, 0.4, 0.4, 1.66863e-09, 1, 0.991993, 1, 0.995984
0.462635, 34.4037, 0.4, 0.4, 1.66881e-09, 1, 0.991993, 1, 0.995984
0.462685, 34.4037, 0.4, 0.4, 1.66898e-09, 1, 0.991993, 1, 0.995984
0.462735, 34.4037, 0.4, 0.4, 1.66916e-09, 1, 0.991993, 1, 0.995984
0.462785, 34.4037, 0.4, 0.4, 1.66933e-09, 1, 0.991993, 1, 0.995984
0.462835, 34.4037, 0.4, 0.4, 1.6695e-09, 1, 0.991993, 1, 0.995984
0.462885, 34.4037, 0.4, 0.4, 1.66968e-09, 1, 0.991993, 1, 0.995984
0.462935, 34.4037, 0.4, 0.4, 1.66985e-09, 1, 0.991993, 1, 0.995984
